2.7,2.81,19.8,29.4
2.16,2.56,27.1,15.4
2.5,2.44,19.1,30.5
2.14,2.38,13.4,12.2
2.6,2.1,20.5,23.4
1.6,1.9,18.4,20.7
2.4,2.3,8.1,7.3
3.7,3.4,11.8,9.7
2.4,1.6,21.6,17.5
4.2,3.3,9.7,9.2
3,3.2,11.8,13.4
1.9,1.82,6.1,7.14
3.1,3.3,7.2,8.3
3.8,2.9,5.8,6.1
