3.4,3.5,55,28
3.7,3.7,12.49,15.13
3,3,29,27
2.7,2.4,14.06,17.9
1.7,1.9,30,28
2,3.4,12.44,1.115
1.6,1.9,23,20
3.2,4.5,8.646,1.145
1.2,2.2,30,26
4.5,6,7.253,2.578
2.6,3.1,20,14
1.5,2.3,14.13,6.159
3.3,3.4,50,20
2.8,5.7,15.17,2.747
