3.5,3.5,43,46
3.8,3.8,10.83,10.09
3,0,31,0
2.8,3.9,9.687,0.904
1.7,1.9,17,18
1.8,1.8,5.846,0.69
2.3,2.2,11,17
4.3,4.4,13.91,10.2
2.3,1.9,13,19
4.1,4.7,13.48,13.24
3,3.3,44,48
2.8,1.9,14.94,13.37
3,3.6,48,48
2.9,2.8,20.07,21.82
