5,4.1,32,25.6
2.46,1.92,21.5,16.9
2.75,2.85,22.1,21.2
2.85,2.09,16.6,7.8
1.96,2.4,29.5,25.2
0.72,1.45,15.5,7.1
2.13,1.9,21.7,17.7
2.48,4.84,24.8,2.7
1.5,1.97,18,13.3
4.48,7.74,12.9,3
4.1,4,22,26
1.58,2.38,19.6,0.79
3.5,3.8,18,19
2.27,2.48,21.4,1
