4.06,4.04,31,21.8
2.17,2.17,13.1,13.5
2.79,2.63,23.5,28.2
2.92,2.9,13.2,10.7
1.66,1.61,26.9,34.2
2.8,2.6,8.7,9.3
2.4,2.35,7.8,8.5
4.1,3.8,9.3,11.5
2.3,2.5,24.6,21.7
3.9,4.2,8.7,10.3
3.17,3.54,13.3,14
2.8,2.1,6.79,9.3
4.23,4.19,19.9,18.9
2.5,3.5,8.9,6.5
