3.17,3.31,33.1,45.2
3.79,3.31,10,13.2
2.75,2.71,34,40.6
2.85,2.44,11,16.1
2.32,2.1,6.6,29
2.48,3,3.3,5.4
2.51,1.57,15,13.4
5.09,3.52,2,20.8
2.48,2.31,25.7,17.2
4.92,3.81,0.76,9.8
3,2.8,29,25.5
3.71,2.02,7.7,21.2
3.1,2.9,27,29.1
2.07,2.8,11,25.3
