3.5,3.5,59,57
4.3,3.1,10.82,19.79
2.9,2.4,45,34
2,2.7,20.04,23.11
2.2,1.5,30,35
2,1.6,13.54,12.15
1.5,2.1,22,21
4.5,3.5,2.453,19.84
2.3,2.6,11,13
5.3,4.1,7.995,21.98
2.9,2.5,38,26
2.2,1.9,6.25,15.68
3.5,3.5,53,37
3.2,2.2,3.346,18.71
