3.6,2.6,56,38
3.1,0,13.2,0
3,0,81,0
2.9,0,18.28,0
1.8,2.5,19,12
1.7,0,12.73,0
1.6,0,13,0
3.5,7.6,14.41,4.01
2.1,1.8,11,16
4,7.1,19.4,2.995
3,3.2,41,42
1.9,4,19.17,4.284
2.7,2.9,44,41.1
2,4.6,25.36,7.617
