3.31,3.35,59.6,51.5
2.69,3,22.7,17.1
2.65,3,57.1,50.1
2.29,2.25,19.2,16.3
1.81,2.38,34.7,30
1.15,1.63,13.9,10.5
2.02,2.25,23,18.5
3.83,5.71,13.2,1.16
2.29,2.44,21.7,15.8
4.02,5.52,14.1,7.2
2.9,3,41,32
1.82,2.6,14.7,7.6
3.3,2.71,31,30
3.55,2.78,20.6,7.1
