3,5.5,45,19
1.3,1.6,21.5,13.32
2.4,2.6,51,37
1.9,2.5,12.46,11.13
1.5,1.6,44,52
2.7,2.9,10.1,8
2.5,2.3,7.3,8.5
3.1,2.7,9.9,11.3
2.1,2.3,21.8,20.7
3.6,3.36,12.7,9.3
2.2,2.3,47,49
3.15,3.35,7.2,8.3
3,3.1,38,44
3.2,3.8,6.8,7.3
