4.77,0,8.8,0
1.9,1.86,10.4,4.6
2.42,2.44,23.4,26.3
2.52,2.02,14.3,13.9
2.3,2.4,21,29
2.3,2.1,8,10
1.8,1.72,19,17.3
4.1,4.3,6.3,8.7
2.15,2.01,24,21.2
4.4,3.8,9.65,11.7
2.1,0,15,0
3.1,2.91,7.6,8.12
3.5,0,18,0
3.9,4.18,12.3,9.9
