2.9,3.4,46,47
3.7,4.4,15.6,14.45
2.9,2.9,41,39
3,3,14.65,18.67
1.8,2.1,38,37
1.2,1.8,10.85,12.51
2.3,2.3,20,12
4,3.2,16.88,2.721
2,1.7,12,14
4.3,4.4,18.35,6.875
2.7,3.4,32,41
2.5,4.6,12.34,6.497
3.1,2.8,48,33
2.2,5,21.46,4.948
