2.85,3.31,30.9,32.5
2.69,3.13,13.9,13.7
2.54,2.94,50.5,41.3
2.25,2.31,17,12.9
1.52,1.44,29.7,37.2
1.98,1.96,17.3,16.6
1.14,1.75,28,46.9
2.69,2.6,25.9,23.6
2.5,2.04,35.6,21.6
4.19,4.08,12,14.9
3.1,3.04,28.1,24.6
2.19,2.85,13.8,12.1
2.81,2.6,22.5,30.2
2.5,4.2,14.7,14.5
