3.1,3.4,35,38
3.8,3.7,5.365,3.932
3.5,3.2,11,28
2.7,3.1,3.333,5.039
2.6,2.7,19.7,18.6
2.7,2.4,6.781,7.83
2.3,1.8,20.7,21.8
3.2,3.15,5.81,5.17
1.9,2.2,21.8,23.7
4.1,3.7,6.91,5.72
2.8,3.1,29,33
3.2,2.9,7.2,6.1
3.21,3.4,34,26
4.1,2.81,6.8,5.9
