3.2,3.2,52,38
1.7,1.5,21.52,16.69
3.2,3,22,24
3,2.8,13.8,14.01
2.6,2.4,22,17
2.3,2.4,12,11.1
2.1,2.3,21,23
3,3.3,13.3,12.1
1.8,1.2,35,28
5,4.8,13,13.1
2.7,2.6,16,31
2,1.3,5.2,5.1
3.3,3.1,20,22
2.1,2.8,6.4,6.8
