3,3.25,19.1,17
1.77,1.75,20.5,15.7
2.69,2.96,19.5,17.1
2.31,2.27,13.7,12.3
1.44,2.02,17.9,16.1
2.5,2.7,18.3,19.4
1.8,2.1,9.2,8.3
3.2,3.3,7.8,11.5
2.41,2.6,10.8,11.3
4.01,3.8,8.7,9.1
1.86,2.15,16,15.1
2.6,3.2,9.2,8.3
2.75,3.13,14.6,12.1
4.1,3.9,7.1,9.9
