4.77,4.2,31.2,6.6
4.92,3.67,11.9,2.8
4.08,3.94,29.4,18.2
4.02,2.83,15,5.5
2.98,0,11.5,0
1.88,1.76,15,8.2
2.81,2.17,13.3,18
3.93,2.87,15,0.51
2.09,2.46,10.9,10
4.79,4.24,16.2,0.027
2.9,2.7,28,19
4.24,4.69,15.1,6.8
2.5,1.6,35,34
5.18,3.18,13.7,7.4
