3.4,3.5,32,36
3,3.4,19.3,19.61
3.5,3.1,35,20
3,2.9,19.38,15.08
2.2,2,32,38
1.9,2,12.84,16.33
2.3,2.2,27,19
5.1,3.9,0.52,6.758
2.1,1.7,11,11
5.6,5.1,12.68,23.51
3,2.8,31,35
4.6,2.1,5.976,9.414
2.8,3.1,42,38
4.5,2.5,0.573,12.31
