4.9,4.8,15,12
4.7,4,4.523,4.545
3.3,3.6,18,21
2.9,2.3,4.049,3.568
2.4,2.35,19,18
2.8,2.9,5.1,5.2
2.4,2.3,7.5,8.1
2.9,2.8,5.6,5.9
1.6,1.7,10.6,12.3
3.8,4.1,6.3,5.9
4.6,4.3,14,13.4
2.8,2.7,6.12,7.3
3.9,4.1,16,17
4.11,4.2,5.08,5.4
