3.1,2.8,60,27
3.2,3.4,20.73,5.625
2.4,2.7,44,16
2.2,0,17.6,0
2.3,2.2,25,12
1.1,0,13.84,0
2.4,0,15,0
3.6,0,11.89,0
2.1,1.7,13,10
4.1,4.9,23.33,0.208
2.9,2.6,57,20
2,2,13.31,9.57
3.3,2.9,62,41
1.9,2.1,26.17,3.581
