3.6,3.3,19,62
3.4,3.3,16.37,16.63
3,3.2,38,52
2.6,2.5,15.59,17.72
0,2.2,0,45
1.6,1.7,1.211,14.21
3.4,1.4,9,29
0,3.9,0,18.67
2.9,2.7,10,15
0,4.6,0,18.53
2.9,3.2,34,42
3.4,2,2.755,16.78
3.2,3.1,43,48
3.3,2.2,2.844,17.5
