3.46,3.38,31.5,44
3.21,2.92,19.3,23.7
3.15,3,33.1,34.6
2.98,2.77,16.9,23
2.08,2.17,16.2,16.6
2.77,1.66,11,3.4
1.66,1.57,17.9,27.3
3.51,3.35,4.2,20.8
2.29,1.74,11.5,10.4
3.92,3.46,14.9,14
2.9,3.1,26,29.1
2.27,2.17,3.7,17.2
2.8,2.7,28,32
2.35,1.85,4.2,26.1
